TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6152.8357,A,32330,영월군,Yeongwol-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9390.0993,A,32340,평창군,Pyeongchang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6972.5701,A,32350,정선군,Jeongseon-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12643.7982,A,32360,철원군,Cheorwon-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3117.8247,A,32370,화천군,Hwacheon-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4475.2231,A,32380,양구군,Yanggu-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3697.7932,A,32390,인제군,Inje-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3918.131,A,32400,고성군,Goseong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2967.1712,A,32410,양양군,Yangyang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,102869.7771,A,33,충북,Chungcheongbuk-do
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16933.5461,A,33010,청주시,Cheongju-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13746.8643,A,33020,충주시,Chungju-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9558.584,A,33030,제천시,Jecheon-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8493.7075,A,33320,보은군,Boeun-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7369.3698,A,33330,옥천군,Okcheon-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8709.826,A,33340,영동군,Yeongdong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7554.577,A,33350,진천군,Jincheon-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10896.9052,A,33360,괴산군,Goesan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12614.9812,A,33370,음성군,Eumseong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4986.5,A,33380,단양군,Danyang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2004.916,A,33390,증평군,Jeungpyeong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,211577.1676,A,34,충남,Chungcheongnam-do
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13083.0802,A,34010,천안시,Cheonan-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10234.1386,A,34020,공주시,Gongju-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12890.0482,A,34030,보령시,Boryeong-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14794.5553,A,34040,아산시,Asan-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,26198.5504,A,34050,서산시,Seosan-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18698.8303,A,34060,논산시,Nonsan-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,380.0764,A,34070,계룡시,Gyeryong-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,24478.5246,A,34080,당진시,Dangjin-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7571.1435,A,34310,금산군,Geumsan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,15830.6486,A,34330,부여군,Buyeo-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13203.4432,A,34340,서천군,Seocheon-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8257.1053,A,34350,청양군,Cheongyang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13337.2023,A,34360,홍성군,Hongseong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18565.0365,A,34370,예산군,Yesan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14054.7842,A,34380,태안군,Taean-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,197540.8486,A,35,전북,Jeollabuk-do
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4983.1357,A,35010,전주시,Jeonju-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14150.3721,A,35020,군산시,Gunsan-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,23279.0842,A,35030,익산시,Iksan-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,22603.9111,A,35040,정읍시,Jeongeup-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14915.2891,A,35050,남원시,Namwon-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,26745.071,A,35060,김제시,Gimje-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11594.2883,A,35310,완주군,Wanju-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7275.5328,A,35320,진안군,Jinan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5310.973,A,35330,무주군,Muju-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6955.2397,A,35340,장수군,Jangsu-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7511.3923,A,35350,임실군,Imsil-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9685.8904,A,35360,순창군,Sunchang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,24182.3721,A,35370,고창군,Gochang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18348.2968,A,35380,부안군,Buan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,290826.6029,A,36,전남,Jeollanam-do
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,513.1191,A,36010,목포시,Mokpo-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7406.9049,A,36020,여수시,Yeosu-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12896.4128,A,36030,순천시,Suncheon-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,21449.2935,A,36040,나주시,Naju-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4927.3192,A,36060,광양시,Gwangyang-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9054.5144,A,36310,담양군,Damyang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8074.4046,A,36320,곡성군,Gokseong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5409.6236,A,36330,구례군,Gurye-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,21016.6477,A,36350,고흥군,Goheung-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13746.1878,A,36360,보성군,Boseong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9324.9299,A,36370,화순군,Hwasun-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11300.3152,A,36380,장흥군,Jangheung-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12338.3431,A,36390,강진군,Gangjin-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,34109.3647,A,36400,해남군,Haenam-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,21948.9319,A,36410,영암군,Yeongam-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,20113.3206,A,36420,무안군,Muan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12692.1568,A,36430,함평군,Hampyeong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16594.1484,A,36440,영광군,Yeonggwang-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10335.6119,A,36450,장성군,Jangseong-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5795.2249,A,36460,완도군,Wando-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12131.7587,A,36470,진도군,Jindo-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,19648.0692,A,36480,신안군,Sinan-gun
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,262049.2363,A,37,경북,Gyeongbuk
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13183.7454,A,37010,포항시,Pohang-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,19383.9639,A,37020,경주시,Gyeongju-si
시군별 논밭별 경지면적,2018,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14899.7557,A,37030,김천시,Gimcheon-si
