TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1620796.0525,A,00,전국,Whole country
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,402.1097,A,11,서울,Seoul
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5742.36,A,21,부산,Busan
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1565.7828,A,21310,기장군,Gijang-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4176.5772,A,21999,기장군외,Others Gijang-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8061.5645,A,22,대구,Daegu
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5590.4877,A,22310,달성군,Dalseong-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2471.0768,A,22999,달성군외,Others Dalseong-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,19003.8725,A,23,인천,Incheon
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14175.7086,A,23310,강화군,Ganghwa-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4828.1639,A,23999,강화군외,Others Ganghwa-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9446.1919,A,24,광주,Gwangju
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5348.7703,A,24050,광산구,Gwangsan-gu
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4097.4216,A,24999,광산구외,Others Gwangsan-gu
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3888.2513,A,25,대전,Daejeon
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10540.3375,A,26,울산,Ulsan
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8767.8543,A,26310,울주군,Ulju-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1772.4832,A,26999,울주군외,Others Ulju-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7957.7117,A,29,세종,Sejong
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,165707.4763,A,31,경기,Gyeonggi
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1051.0331,A,31010,수원시,Suwon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,460.5323,A,31020,성남시,Seongnam-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,328.3887,A,31030,의정부시,Uijeongbu-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,64.1742,A,31040,안양시,Anyang-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,534.6451,A,31050,부천시,Bucheon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,448.0164,A,31060,광명시,Gwangmyeong-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18740.1232,A,31070,평택시,Pyeongtaek-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,393.3372,A,31080,동두천시,Dongducheon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1970.021,A,31090,안산시,Ansan-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3806.0671,A,31100,고양시,Goyang-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,224.6135,A,31110,과천시,Gwacheon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,302.7092,A,31120,구리시,Guri-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2779.6324,A,31130,남양주시,Namyangju-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,448.7696,A,31140,오산시,Osan-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2520.7167,A,31150,시흥시,Siheung-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,187.6684,A,31160,군포시,Gunpo-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,488.324,A,31170,의왕시,Uiwang-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,298.0286,A,31180,하남시,Hanam-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7234.1098,A,31190,용인시,Yongin-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10768.855,A,31200,파주시,Paju-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16832.4257,A,31210,이천시,Icheon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,15133.6277,A,31220,안성시,Anseong-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7371.355,A,31230,김포시,Gimpo-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,21521.3283,A,31240,화성시,Hwaseong-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2870.4251,A,31250,광주시,Gwangju-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3973.0048,A,31260,양주시,Yangju-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9790.6404,A,31270,포천시,Pocheon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,15419.8248,A,31280,여주시,Yeoju-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8481.5731,A,31350,연천군,Yeoncheon-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3196.7734,A,31370,가평군,Gapyeong-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8066.7325,A,31380,양평군,Yangpyeong-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,103133.0641,A,32,강원,Gangwon
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6556.598,A,32010,춘천시,Chuncheon-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8132.4818,A,32020,원주시,Wonju-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7309.9081,A,32030,강릉시,Gangneung-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,911.4028,A,32040,동해시,Donghae-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,915.6133,A,32050,태백시,Taebaek-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,564.5052,A,32060,속초시,Sokcho-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4195.3166,A,32070,삼척시,Samcheok-si
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11451.1081,A,32310,홍천군,Hongcheon-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9177.336,A,32320,횡성군,Hoengseong-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6208.5641,A,32330,영월군,Yeongwol-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9451.5367,A,32340,평창군,Pyeongchang-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6998.9988,A,32350,정선군,Jeongseon-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12679.5789,A,32360,철원군,Cheorwon-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3136.0477,A,32370,화천군,Hwacheon-gun
시군별 논밭별 경지면적,2017,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4596.0699,A,32380,양구군,Yanggu-gun
