TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2887.0975,A,32410,양양군,Yangyang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,100880.1929,A,33,충북,Chungcheongbuk-do
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16614.3891,A,33010,청주시,Cheongju-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13370.3931,A,33020,충주시,Chungju-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9342.402,A,33030,제천시,Jecheon-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8418.254,A,33320,보은군,Boeun-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7240.3608,A,33330,옥천군,Okcheon-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8640.0431,A,33340,영동군,Yeongdong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7320.796,A,33350,진천군,Jincheon-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10724.8977,A,33360,괴산군,Goesan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12379.0978,A,33370,음성군,Eumseong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4858.0744,A,33380,단양군,Danyang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1971.4849,A,33390,증평군,Jeungpyeong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,208631.6157,A,34,충남,Chungcheongnam-do
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12815.9174,A,34010,천안시,Cheonan-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10118.7024,A,34020,공주시,Gongju-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12788.4381,A,34030,보령시,Boryeong-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14504.202,A,34040,아산시,Asan-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,25922.4753,A,34050,서산시,Seosan-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18398.0464,A,34060,논산시,Nonsan-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,376.1968,A,34070,계룡시,Gyeryong-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,24323.1123,A,34080,당진시,Dangjin-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7222.3026,A,34310,금산군,Geumsan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,15675.8784,A,34330,부여군,Buyeo-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13069.1447,A,34340,서천군,Seocheon-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8150.3407,A,34350,청양군,Cheongyang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13241.4294,A,34360,홍성군,Hongseong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18247.4024,A,34370,예산군,Yesan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13778.0268,A,34380,태안군,Taean-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,193790.7629,A,35,전북,Jeollabuk-do
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4869.2037,A,35010,전주시,Jeonju-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14002.0071,A,35020,군산시,Gunsan-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,22808.4506,A,35030,익산시,Iksan-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,22248.0668,A,35040,정읍시,Jeongeup-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14565.1471,A,35050,남원시,Namwon-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,26179.6218,A,35060,김제시,Gimje-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11247.8061,A,35310,완주군,Wanju-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7085.9935,A,35320,진안군,Jinan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5226.9418,A,35330,무주군,Muju-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6826.1725,A,35340,장수군,Jangsu-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7404.317,A,35350,임실군,Imsil-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9560.5729,A,35360,순창군,Sunchang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,23863.8088,A,35370,고창군,Gochang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,17902.6532,A,35380,부안군,Buan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,286396.0786,A,36,전남,Jeollanam-do
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,487.2857,A,36010,목포시,Mokpo-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7213.2722,A,36020,여수시,Yeosu-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12673.6185,A,36030,순천시,Suncheon-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,21193.4519,A,36040,나주시,Naju-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4765.1903,A,36060,광양시,Gwangyang-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8941.9854,A,36310,담양군,Damyang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8003.6254,A,36320,곡성군,Gokseong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5299.3433,A,36330,구례군,Gurye-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,20768.0232,A,36350,고흥군,Goheung-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13595.3438,A,36360,보성군,Boseong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9140.8893,A,36370,화순군,Hwasun-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11170.2455,A,36380,장흥군,Jangheung-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12043.3746,A,36390,강진군,Gangjin-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,33622.7692,A,36400,해남군,Haenam-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,21779.8344,A,36410,영암군,Yeongam-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,19889.4541,A,36420,무안군,Muan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12267.91,A,36430,함평군,Hampyeong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16362.9626,A,36440,영광군,Yeonggwang-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10156.9108,A,36450,장성군,Jangseong-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5690.4343,A,36460,완도군,Wando-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11973.4624,A,36470,진도군,Jindo-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,19356.6917,A,36480,신안군,Sinan-gun
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,257322.5697,A,37,경북,Gyeongbuk
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13072.7169,A,37010,포항시,Pohang-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,19151.6286,A,37020,경주시,Gyeongju-si
시군별 논밭별 경지면적,2020,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14447.1175,A,37030,김천시,Gimcheon-si
