TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1580957.0366,A,00,전국,Whole country
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,347.1006,A,11,서울,Seoul
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5408.0101,A,21,부산,Busan
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1498.6505,A,21310,기장군,Gijang-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3909.3596,A,21999,기장군외,Others Gijang-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7471.5593,A,22,대구,Daegu
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5232.838,A,22310,달성군,Dalseong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2238.7213,A,22999,달성군외,Others Dalseong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18244.2475,A,23,인천,Incheon
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13854.9525,A,23310,강화군,Ganghwa-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4389.295,A,23999,강화군외,Others Ganghwa-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9251.8373,A,24,광주,Gwangju
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,5245.5746,A,24050,광산구,Gwangsan-gu
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4006.2627,A,24999,광산구외,Others Gwangsan-gu
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3741.6566,A,25,대전,Daejeon
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9977.2459,A,26,울산,Ulsan
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8308.559,A,26310,울주군,Ulju-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1668.6869,A,26999,울주군외,Others Ulju-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7588.0133,A,29,세종,Sejong
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,160181.0794,A,31,경기,Gyeonggi
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,996.2974,A,31010,수원시,Suwon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,402.063,A,31020,성남시,Seongnam-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,273.8131,A,31030,의정부시,Uijeongbu-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,62.8917,A,31040,안양시,Anyang-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,503.0674,A,31050,부천시,Bucheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,438.4012,A,31060,광명시,Gwangmyeong-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,17951.3828,A,31070,평택시,Pyeongtaek-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,376.3092,A,31080,동두천시,Dongducheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1864.1239,A,31090,안산시,Ansan-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3607.9417,A,31100,고양시,Goyang-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,213.745,A,31110,과천시,Gwacheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,283.7406,A,31120,구리시,Guri-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2557.8333,A,31130,남양주시,Namyangju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,407.8151,A,31140,오산시,Osan-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2463.8151,A,31150,시흥시,Siheung-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,183.9141,A,31160,군포시,Gunpo-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,438.9467,A,31170,의왕시,Uiwang-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,263.7087,A,31180,하남시,Hanam-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6906.7431,A,31190,용인시,Yongin-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10392.9692,A,31200,파주시,Paju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16413.9237,A,31210,이천시,Icheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14847.6708,A,31220,안성시,Anseong-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7159.4071,A,31230,김포시,Gimpo-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,20689.354,A,31240,화성시,Hwaseong-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2736.5456,A,31250,광주시,Gwangju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3842.8085,A,31260,양주시,Yangju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9567.6742,A,31270,포천시,Pocheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,15105.3985,A,31280,여주시,Yeoju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8284.6797,A,31350,연천군,Yeoncheon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3021.5138,A,31370,가평군,Gapyeong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7922.5812,A,31380,양평군,Yangpyeong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,100756.2527,A,32,강원,Gangwon
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6341.1708,A,32010,춘천시,Chuncheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7832.756,A,32020,원주시,Wonju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7077.6325,A,32030,강릉시,Gangneung-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,884.0468,A,32040,동해시,Donghae-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,901.0739,A,32050,태백시,Taebaek-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,543.6842,A,32060,속초시,Sokcho-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4110.4796,A,32070,삼척시,Samcheok-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,11240.8089,A,32310,홍천군,Hongcheon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8842.0467,A,32320,횡성군,Hoengseong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6084.0174,A,32330,영월군,Yeongwol-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9236.3883,A,32340,평창군,Pyeongchang-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,6990.9668,A,32350,정선군,Jeongseon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12645.1955,A,32360,철원군,Cheorwon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3101.4422,A,32370,화천군,Hwacheon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4463.6078,A,32380,양구군,Yanggu-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3644.1753,A,32390,인제군,Inje-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,3906.6974,A,32400,고성군,Goseong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,2910.0626,A,32410,양양군,Yangyang-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,101899.8535,A,33,충북,Chungcheongbuk-do
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,16755.7715,A,33010,청주시,Cheongju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,13640.8005,A,33020,충주시,Chungju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,9511.3175,A,33030,제천시,Jecheon-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8455.3768,A,33320,보은군,Boeun-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7303.2488,A,33330,옥천군,Okcheon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,8656.7969,A,33340,영동군,Yeongdong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,7424.9115,A,33350,진천군,Jincheon-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10758.7512,A,33360,괴산군,Goesan-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12484.9614,A,33370,음성군,Eumseong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,4929.1618,A,33380,단양군,Danyang-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,1978.7556,A,33390,증평군,Jeungpyeong-gun
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,210428.1714,A,34,충남,Chungcheongnam-do
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12980.9777,A,34010,천안시,Cheonan-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,10166.358,A,34020,공주시,Gongju-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,12862.2979,A,34030,보령시,Boryeong-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,14582.17,A,34040,아산시,Asan-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,26150.7659,A,34050,서산시,Seosan-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,18525.4385,A,34060,논산시,Nonsan-si
시군별 논밭별 경지면적,2019,DT_1EB002,경지면적: 계,Area of cultivated Land : Total,T10,헥타르,101,Hectare,행정구역별,By administrative divisions,380.0764,A,34070,계룡시,Gyeryong-si
