TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,DT,PRD_SE,C2,C1,C1_NM,C1_NM_ENG,C2_NM,C2_NM_ENG
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,552294,A,15315NJB000,15315HJG004003,남구,NAm-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,331502,A,15315NJB000,15315HJG004004,연수구,Yeonsu-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,781467,A,15315NJB000,15315HJG004005,남동구,Nam-dong,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,193749,A,15315NJB000,15315HJG004006,부평구,Bupyeong-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,139948,A,15315NJB000,15315HJG004007,계양구,Gyeyang-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1099222,A,15315NJB000,15315HJG004008,서구,Seo-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,335830,A,15315NJB000,15315HJG004009,강화군,Ganghwa-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,7331681,A,15315NJB000,15315HJG004011,인천광역시,Incheon,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3959483,A,15315NJB000,15315HJG005,광주광역시,Gwangju,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,278045,A,15315NJB000,15315HJG005002,서구,Seo-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,140390,A,15315NJB000,15315HJG005003,남구,Nam-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,694090,A,15315NJB000,15315HJG005004,북구,Buk-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2792365,A,15315NJB000,15315HJG005005,광산구,Gwangsan-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,54593,A,15315NJB000,15315HJG0050061,동구,Dong-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2917406,A,15315NJB000,15315HJG006,대전광역시,Daejeon,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,445934,A,15315NJB000,15315HJG006001,동구,Dong-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,226468,A,15315NJB000,15315HJG006002,중구,Jung-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,489131,A,15315NJB000,15315HJG006003,서구,Seo-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,982793,A,15315NJB000,15315HJG006004,유성구,Yuseong-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,773080,A,15315NJB000,15315HJG006005,대덕구,Daedeok-gu,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,10368961,A,15315NJB000,15315HJG007,울산광역시,Ulsan,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,10368961,A,15315NJB000,15315HJG007006,울산광역시,Ulsan,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,65194120,A,15315NJB000,15315HJG008,경기도,Gyeonggi-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1802569,A,15315NJB000,15315HJG008001,수원시,Suwon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2173958,A,15315NJB000,15315HJG008002,성남시,Seongnam-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,760032,A,15315NJB000,15315HJG008003,의정부시,Uijeongbu-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,480628,A,15315NJB000,15315HJG008004,안양시,Anyang-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,772487,A,15315NJB000,15315HJG008005,부천시,Bucheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,404876,A,15315NJB000,15315HJG008006,광명시,Gwangmyeong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,611585,A,15315NJB000,15315HJG008007,평택시,Pyeongtaek-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,236096,A,15315NJB000,15315HJG008008,동두천시,Dongducheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2507863,A,15315NJB000,15315HJG008009,안산시,Ansan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2188039,A,15315NJB000,15315HJG008010,고양시,Goyang-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,178104,A,15315NJB000,15315HJG008011,과천시,Gwacheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,243565,A,15315NJB000,15315HJG008012,구리시,Guri-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3564388,A,15315NJB000,15315HJG008013,남양주시,Namyangju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,912249,A,15315NJB000,15315HJG008014,오산시,Osan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4757328,A,15315NJB000,15315HJG008015,시흥시,Siheung-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,570850,A,15315NJB000,15315HJG008016,군포시,Gunpo-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,354417,A,15315NJB000,15315HJG008017,의왕시,Uiwang-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,645517,A,15315NJB000,15315HJG008018,하남시,Hanam-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3726765,A,15315NJB000,15315HJG008019,용인시,Yongin-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2593386,A,15315NJB000,15315HJG008020,파주시,Paju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1117780,A,15315NJB000,15315HJG008021,이천시,Icheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1425587,A,15315NJB000,15315HJG008022,안성시,Anseong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1458977,A,15315NJB000,15315HJG008023,김포시,Gimpo-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,28628919,A,15315NJB000,15315HJG008024,화성시,Hwaseong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,858232,A,15315NJB000,15315HJG008025,광주시,Gwangju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1052582,A,15315NJB000,15315HJG008026,양주시,Yangju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,281427,A,15315NJB000,15315HJG008027,포천시,Pocheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,522801,A,15315NJB000,15315HJG008029,연천군,Yeoncheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,156327,A,15315NJB000,15315HJG008030,가평군,Gapyeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,137273,A,15315NJB000,15315HJG008031,양평군,Yangpyeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,69513,A,15315NJB000,15315HJG008032,여주시,Yeoju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,7936854,A,15315NJB000,15315HJG009,강원도,Gangwon-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,755144,A,15315NJB000,15315HJG009001,춘천시,Chuncheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3546775,A,15315NJB000,15315HJG009002,원주시,Wonju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,631663,A,15315NJB000,15315HJG009003,강릉시,Gangneung-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,980029,A,15315NJB000,15315HJG009004,동해시,Donghae-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,222460,A,15315NJB000,15315HJG009005,태백시,Taebaek-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,282144,A,15315NJB000,15315HJG009006,속초시,Sokcho-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,306614,A,15315NJB000,15315HJG009007,삼척시,Samcheok-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,208722,A,15315NJB000,15315HJG009008,홍천군,Hongcheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,292777,A,15315NJB000,15315HJG009009,횡성군,Hoengseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,28512,A,15315NJB000,15315HJG009010,영월군,Yeongwol-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,241265,A,15315NJB000,15315HJG009011,평창군,Pyeongchang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,179919,A,15315NJB000,15315HJG009012,정선군,Jeongseon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,77896,A,15315NJB000,15315HJG009013,철원군,Cheorwon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2720,A,15315NJB000,15315HJG009014,화천군,Hwacheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,35394,A,15315NJB000,15315HJG009015,양구군,Yanggu-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,48166,A,15315NJB000,15315HJG009016,인제군,Inje-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,9412,A,15315NJB000,15315HJG009017,고성군,Goseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,87242,A,15315NJB000,15315HJG009018,양양군,Yangyang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,14357000,A,15315NJB000,15315HJG010,충청북도,Chungcheongbuk-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6592557,A,15315NJB000,15315HJG010001,청주시,Cheongju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3119416,A,15315NJB000,15315HJG010002,충주시,Chungju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,343069,A,15315NJB000,15315HJG010003,제천시,Jecheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,212051,A,15315NJB000,15315HJG010005,보은군,Boeun-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,503636,A,15315NJB000,15315HJG010006,옥천군,Okcheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,617513,A,15315NJB000,15315HJG010007,영동군,Yeongdong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,566069,A,15315NJB000,15315HJG010008,진천군,Jincheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,411186,A,15315NJB000,15315HJG010009,괴산군,Goesan-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1529036,A,15315NJB000,15315HJG010010,음성군,Eumseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,146202,A,15315NJB000,15315HJG010011,단양군,Danyang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,316265,A,15315NJB000,15315HJG010012,증평군,Jeungpyeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,18436247,A,15315NJB000,15315HJG011,충청남도,Chungcheongnam-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3164102,A,15315NJB000,15315HJG011001,천안시,Cheonan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,745404,A,15315NJB000,15315HJG011002,공주시,Gongju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1989866,A,15315NJB000,15315HJG011003,보령시,Boryeong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1470193,A,15315NJB000,15315HJG011004,아산시,Asan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2186202,A,15315NJB000,15315HJG011005,서산시,Seosan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,744519,A,15315NJB000,15315HJG011006,논산시,Nonsan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,610552,A,15315NJB000,15315HJG011007,계룡시,Gyerong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,138886,A,15315NJB000,15315HJG011008,금산군,Geumsan-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,15160,A,15315NJB000,15315HJG011010,부여군,Buyeo-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,480303,A,15315NJB000,15315HJG011011,서천군,Seocheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,62635,A,15315NJB000,15315HJG011012,청양군,Cheongyang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1032218,A,15315NJB000,15315HJG011013,홍성군,Hongseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,885137,A,15315NJB000,15315HJG011014,예산군,Yesan-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1922773,A,15315NJB000,15315HJG011015,태안군,Taean-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2988297,A,15315NJB000,15315HJG011017,당진시,Dangjin-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,7389761,A,15315NJB000,15315HJG012,전라북도,Jeollabuk-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1006117,A,15315NJB000,15315HJG012001,전주시,Jeonju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1892361,A,15315NJB000,15315HJG012002,군산시,Gunsan-si,계,Total
