TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,DT,PRD_SE,C2,C1,C1_NM,C1_NM_ENG,C2_NM,C2_NM_ENG
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,380007,A,15315NJB000,15315HJG001011,노원구,Nowon-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,106724,A,15315NJB000,15315HJG001012,은평구,Eunpyeong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,442285,A,15315NJB000,15315HJG001013,서대문구,Seodaemun-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,160777,A,15315NJB000,15315HJG001014,마포구,Mapo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,238469,A,15315NJB000,15315HJG001015,양천구,Yangcheon-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,293516,A,15315NJB000,15315HJG001016,강서구,Gangseo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,150588,A,15315NJB000,15315HJG001017,구로구,Guro-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,32341,A,15315NJB000,15315HJG001018,금천구,Geumcheon-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,42905,A,15315NJB000,15315HJG001019,영등포구,Yeongdeungpo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,37370,A,15315NJB000,15315HJG001020,동작구,Dongjak-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,65651,A,15315NJB000,15315HJG001021,관악구,Gwanak-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,928874,A,15315NJB000,15315HJG001022,서초구,Seocho-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,799434,A,15315NJB000,15315HJG001023,강남구,Gangnam-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,415858,A,15315NJB000,15315HJG001024,송파구,Songpa-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,157200,A,15315NJB000,15315HJG001025,강동구,Gang-dong,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6981200,A,15315NJB000,15315HJG002,부산광역시,Busan,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6981200,A,15315NJB000,15315HJG002A1,부산광역시,Busan,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4692846,A,15315NJB000,15315HJG003,대구광역시,Daegu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,9418,A,15315NJB000,15315HJG003003,중구,Jung-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1040276,A,15315NJB000,15315HJG003004,동구,Dong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,181246,A,15315NJB000,15315HJG003005,서구,Seo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,577153,A,15315NJB000,15315HJG003007,북구,Buk-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,338019,A,15315NJB000,15315HJG003008,수성구,Suseong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,751095,A,15315NJB000,15315HJG003009,달서구,Dalseo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1795639,A,15315NJB000,15315HJG003010,달성군,Dalseong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,9991482,A,15315NJB000,15315HJG004,인천광역시,Incheon,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,14259,A,15315NJB000,15315HJG004001,중구,Jung-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,339081,A,15315NJB000,15315HJG004004,연수구,Yeonsu-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,809963,A,15315NJB000,15315HJG004005,남동구,Nam-dong,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,194754,A,15315NJB000,15315HJG004006,부평구,Bupyeong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,193765,A,15315NJB000,15315HJG004007,계양구,Gyeyang-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1317423,A,15315NJB000,15315HJG004008,서구,Seo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,335830,A,15315NJB000,15315HJG004009,강화군,Ganghwa-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6258179,A,15315NJB000,15315HJG004011,인천광역시,Incheon,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,528228,A,15315NJB000,15315HJG004013,미추홀구,Michuhol-Gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4073493,A,15315NJB000,15315HJG005,광주광역시,Gwangju,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,278045,A,15315NJB000,15315HJG005002,서구,Seo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,135957,A,15315NJB000,15315HJG005003,남구,Nam-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,701150,A,15315NJB000,15315HJG005004,북구,Buk-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2419146,A,15315NJB000,15315HJG005005,광산구,Gwangsan-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,486448,A,15315NJB000,15315HJG005006,광주광역시,Gwangju,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,52747,A,15315NJB000,15315HJG0050061,동구,Dong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2735010,A,15315NJB000,15315HJG006,대전광역시,Daejeon,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,366995,A,15315NJB000,15315HJG006001,동구,Dong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,73661,A,15315NJB000,15315HJG006002,중구,Jung-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,489637,A,15315NJB000,15315HJG006003,서구,Seo-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1062490,A,15315NJB000,15315HJG006004,유성구,Yuseong-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,734079,A,15315NJB000,15315HJG006005,대덕구,Daedeok-gu,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,8148,A,15315NJB000,15315HJG006006,대전광역시,Daejeon,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6976881,A,15315NJB000,15315HJG007,울산광역시,Ulsan,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6976881,A,15315NJB000,15315HJG007006,울산광역시,Ulsan,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,60841319,A,15315NJB000,15315HJG008,경기도,Gyeonggi-do,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1775920,A,15315NJB000,15315HJG008001,수원시,Suwon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1283011,A,15315NJB000,15315HJG008002,성남시,Seongnam-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,745727,A,15315NJB000,15315HJG008003,의정부시,Uijeongbu-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,378962,A,15315NJB000,15315HJG008004,안양시,Anyang-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,742737,A,15315NJB000,15315HJG008005,부천시,Bucheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,419845,A,15315NJB000,15315HJG008006,광명시,Gwangmyeong-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4910153,A,15315NJB000,15315HJG008007,평택시,Pyeongtaek-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,198903,A,15315NJB000,15315HJG008008,동두천시,Dongducheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2234424,A,15315NJB000,15315HJG008009,안산시,Ansan-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2315412,A,15315NJB000,15315HJG008010,고양시,Goyang-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,212650,A,15315NJB000,15315HJG008011,과천시,Gwacheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,271965,A,15315NJB000,15315HJG008012,구리시,Guri-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1644599,A,15315NJB000,15315HJG008013,남양주시,Namyangju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,736876,A,15315NJB000,15315HJG008014,오산시,Osan-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2514823,A,15315NJB000,15315HJG008015,시흥시,Siheung-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,474025,A,15315NJB000,15315HJG008016,군포시,Gunpo-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,445140,A,15315NJB000,15315HJG008017,의왕시,Uiwang-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,647052,A,15315NJB000,15315HJG008018,하남시,Hanam-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2490853,A,15315NJB000,15315HJG008019,용인시,Yongin-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2647762,A,15315NJB000,15315HJG008020,파주시,Paju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,542705,A,15315NJB000,15315HJG008021,이천시,Icheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1431850,A,15315NJB000,15315HJG008022,안성시,Anseong-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1530444,A,15315NJB000,15315HJG008023,김포시,Gimpo-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,27474638,A,15315NJB000,15315HJG008024,화성시,Hwaseong-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,864460,A,15315NJB000,15315HJG008025,광주시,Gwangju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,976658,A,15315NJB000,15315HJG008026,양주시,Yangju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,300112,A,15315NJB000,15315HJG008027,포천시,Pocheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,239899,A,15315NJB000,15315HJG008029,연천군,Yeoncheon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,153170,A,15315NJB000,15315HJG008030,가평군,Gapyeong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,129903,A,15315NJB000,15315HJG008031,양평군,Yangpyeong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,106641,A,15315NJB000,15315HJG008032,여주시,Yeoju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6081286,A,15315NJB000,15315HJG009,강원도,Gangwon-do,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,641566,A,15315NJB000,15315HJG009001,춘천시,Chuncheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2572426,A,15315NJB000,15315HJG009002,원주시,Wonju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,585475,A,15315NJB000,15315HJG009003,강릉시,Gangneung-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,613011,A,15315NJB000,15315HJG009004,동해시,Donghae-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,222460,A,15315NJB000,15315HJG009005,태백시,Taebaek-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,97161,A,15315NJB000,15315HJG009006,속초시,Sokcho-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,204058,A,15315NJB000,15315HJG009007,삼척시,Samcheok-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,202360,A,15315NJB000,15315HJG009008,홍천군,Hongcheon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,232404,A,15315NJB000,15315HJG009009,횡성군,Hoengseong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,137416,A,15315NJB000,15315HJG009010,영월군,Yeongwol-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,241387,A,15315NJB000,15315HJG009011,평창군,Pyeongchang-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,123263,A,15315NJB000,15315HJG009012,정선군,Jeongseon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,62962,A,15315NJB000,15315HJG009013,철원군,Cheorwon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,35394,A,15315NJB000,15315HJG009015,양구군,Yanggu-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,63472,A,15315NJB000,15315HJG009016,인제군,Inje-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,13209,A,15315NJB000,15315HJG009017,고성군,Goseong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,33262,A,15315NJB000,15315HJG009018,양양군,Yangyang-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,15783736,A,15315NJB000,15315HJG010,충청북도,Chungcheongbuk-do,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,7005083,A,15315NJB000,15315HJG010001,청주시,Cheongju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4255814,A,15315NJB000,15315HJG010002,충주시,Chungju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,486237,A,15315NJB000,15315HJG010003,제천시,Jecheon-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,260043,A,15315NJB000,15315HJG010005,보은군,Boeun-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,230958,A,15315NJB000,15315HJG010006,옥천군,Okcheon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,252919,A,15315NJB000,15315HJG010007,영동군,Yeongdong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,810325,A,15315NJB000,15315HJG010008,진천군,Jincheon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,402397,A,15315NJB000,15315HJG010009,괴산군,Goesan-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1707502,A,15315NJB000,15315HJG010010,음성군,Eumseong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,146226,A,15315NJB000,15315HJG010011,단양군,Danyang-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,226232,A,15315NJB000,15315HJG010012,증평군,Jeungpyeong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,16440313,A,15315NJB000,15315HJG011,충청남도,Chungcheongnam-do,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2430020,A,15315NJB000,15315HJG011001,천안시,Cheonan-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,668634,A,15315NJB000,15315HJG011002,공주시,Gongju-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1684202,A,15315NJB000,15315HJG011003,보령시,Boryeong-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1634362,A,15315NJB000,15315HJG011004,아산시,Asan-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1712198,A,15315NJB000,15315HJG011005,서산시,Seosan-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,304341,A,15315NJB000,15315HJG011006,논산시,Nonsan-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,372226,A,15315NJB000,15315HJG011007,계룡시,Gyerong-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,120835,A,15315NJB000,15315HJG011008,금산군,Geumsan-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6876,A,15315NJB000,15315HJG011010,부여군,Buyeo-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,566763,A,15315NJB000,15315HJG011011,서천군,Seocheon-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,251271,A,15315NJB000,15315HJG011012,청양군,Cheongyang-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,980588,A,15315NJB000,15315HJG011013,홍성군,Hongseong-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,863403,A,15315NJB000,15315HJG011014,예산군,Yesan-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1907850,A,15315NJB000,15315HJG011015,태안군,Taean-gun,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2936744,A,15315NJB000,15315HJG011017,당진시,Dangjin-si,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,5132890,A,15315NJB000,15315HJG012,전라북도,Jeollabuk-do,계,Total
녹지,2020,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1098368,A,15315NJB000,15315HJG012001,전주시,Jeonju-si,계,Total
