TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,DT,PRD_SE,C2,C1,C1_NM,C1_NM_ENG,C2_NM,C2_NM_ENG
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,229351,A,15315NJB000,15315HJG006002,중구,Jung-gu,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,428716,A,15315NJB000,15315HJG006003,서구,Seo-gu,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,758932,A,15315NJB000,15315HJG006004,유성구,Yuseong-gu,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,923682,A,15315NJB000,15315HJG006005,대덕구,Daedeok-gu,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,9592618,A,15315NJB000,15315HJG007,울산광역시,Ulsan,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,9592618,A,15315NJB000,15315HJG007006,울산광역시,Ulsan,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,40405498,A,15315NJB000,15315HJG008,경기도,Gyeonggi-do,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1895804,A,15315NJB000,15315HJG008001,수원시,Suwon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2276120,A,15315NJB000,15315HJG008002,성남시,Seongnam-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,750391,A,15315NJB000,15315HJG008003,의정부시,Uijeongbu-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,491928,A,15315NJB000,15315HJG008004,안양시,Anyang-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,676818,A,15315NJB000,15315HJG008005,부천시,Bucheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1444813,A,15315NJB000,15315HJG008006,광명시,Gwangmyeong-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1629765,A,15315NJB000,15315HJG008007,평택시,Pyeongtaek-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,230219,A,15315NJB000,15315HJG008008,동두천시,Dongducheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2552786,A,15315NJB000,15315HJG008009,안산시,Ansan-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2295919,A,15315NJB000,15315HJG008010,고양시,Goyang-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,64755,A,15315NJB000,15315HJG008011,과천시,Gwacheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,233592,A,15315NJB000,15315HJG008012,구리시,Guri-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3358345,A,15315NJB000,15315HJG008013,남양주시,Namyangju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1120129,A,15315NJB000,15315HJG008014,오산시,Osan-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4790481,A,15315NJB000,15315HJG008015,시흥시,Siheung-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,566717,A,15315NJB000,15315HJG008016,군포시,Gunpo-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,173239,A,15315NJB000,15315HJG008017,의왕시,Uiwang-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,646695,A,15315NJB000,15315HJG008018,하남시,Hanam-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3686010,A,15315NJB000,15315HJG008019,용인시,Yongin-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2561092,A,15315NJB000,15315HJG008020,파주시,Paju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1117780,A,15315NJB000,15315HJG008021,이천시,Icheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1410676,A,15315NJB000,15315HJG008022,안성시,Anseong-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1450299,A,15315NJB000,15315HJG008023,김포시,Gimpo-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1979760,A,15315NJB000,15315HJG008024,화성시,Hwaseong-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,649103,A,15315NJB000,15315HJG008025,광주시,Gwangju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1356762,A,15315NJB000,15315HJG008026,양주시,Yangju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,172523,A,15315NJB000,15315HJG008027,포천시,Pocheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,477341,A,15315NJB000,15315HJG008029,연천군,Yeoncheon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,255173,A,15315NJB000,15315HJG008030,가평군,Gapyeong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,21206,A,15315NJB000,15315HJG008031,양평군,Yangpyeong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,69257,A,15315NJB000,15315HJG008032,여주시,Yeoju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,7565619,A,15315NJB000,15315HJG009,강원도,Gangwon-do,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,495763,A,15315NJB000,15315HJG009001,춘천시,Chuncheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3505055,A,15315NJB000,15315HJG009002,원주시,Wonju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,897674,A,15315NJB000,15315HJG009003,강릉시,Gangneung-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,956060,A,15315NJB000,15315HJG009004,동해시,Donghae-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,222460,A,15315NJB000,15315HJG009005,태백시,Taebaek-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,278526,A,15315NJB000,15315HJG009006,속초시,Sokcho-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,316030,A,15315NJB000,15315HJG009007,삼척시,Samcheok-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,170040,A,15315NJB000,15315HJG009008,홍천군,Hongcheon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,52587,A,15315NJB000,15315HJG009009,횡성군,Hoengseong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,26479,A,15315NJB000,15315HJG009010,영월군,Yeongwol-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,233507,A,15315NJB000,15315HJG009011,평창군,Pyeongchang-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,155376,A,15315NJB000,15315HJG009012,정선군,Jeongseon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,73128,A,15315NJB000,15315HJG009013,철원군,Cheorwon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2720,A,15315NJB000,15315HJG009014,화천군,Hwacheon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,35394,A,15315NJB000,15315HJG009015,양구군,Yanggu-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,48166,A,15315NJB000,15315HJG009016,인제군,Inje-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,9412,A,15315NJB000,15315HJG009017,고성군,Goseong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,87242,A,15315NJB000,15315HJG009018,양양군,Yangyang-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,13976412,A,15315NJB000,15315HJG010,충청북도,Chungcheongbuk-do,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2870849,A,15315NJB000,15315HJG010001,청주시,Cheongju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2998410,A,15315NJB000,15315HJG010002,충주시,Chungju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,395546,A,15315NJB000,15315HJG010003,제천시,Jecheon-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3740942,A,15315NJB000,15315HJG010004,청원군,Cheongwon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,209283,A,15315NJB000,15315HJG010005,보은군,Boeun-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,423209,A,15315NJB000,15315HJG010006,옥천군,Okcheon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,567059,A,15315NJB000,15315HJG010007,영동군,Yeongdong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,675934,A,15315NJB000,15315HJG010008,진천군,Jincheon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,318180,A,15315NJB000,15315HJG010009,괴산군,Goesan-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1346906,A,15315NJB000,15315HJG010010,음성군,Eumseong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,114385,A,15315NJB000,15315HJG010011,단양군,Danyang-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,315709,A,15315NJB000,15315HJG010012,증평군,Jeungpyeong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,15379764,A,15315NJB000,15315HJG011,충청남도,Chungcheongnam-do,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2885456,A,15315NJB000,15315HJG011001,천안시,Cheonan-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,733684,A,15315NJB000,15315HJG011002,공주시,Gongju-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1043255,A,15315NJB000,15315HJG011003,보령시,Boryeong-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1457491,A,15315NJB000,15315HJG011004,아산시,Asan-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,859857,A,15315NJB000,15315HJG011005,서산시,Seosan-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,666495,A,15315NJB000,15315HJG011006,논산시,Nonsan-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,387329,A,15315NJB000,15315HJG011007,계룡시,Gyerong-si,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,169061,A,15315NJB000,15315HJG011008,금산군,Geumsan-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,15160,A,15315NJB000,15315HJG011010,부여군,Buyeo-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,413811,A,15315NJB000,15315HJG011011,서천군,Seocheon-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,62635,A,15315NJB000,15315HJG011012,청양군,Cheongyang-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1052345,A,15315NJB000,15315HJG011013,홍성군,Hongseong-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,848210,A,15315NJB000,15315HJG011014,예산군,Yesan-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1938817,A,15315NJB000,15315HJG011015,태안군,Taean-gun,계,Total
녹지,2013,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2846158,A,15315NJB000,15315HJG011017,당진시,Dangjin-si,계,Total
