TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,DT,PRD_SE,C2,C1,C1_NM,C1_NM_ENG,C2_NM,C2_NM_ENG
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2893144,A,15315NJB000,15315HJG011017,당진시,Dangjin-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6750165,A,15315NJB000,15315HJG012,전라북도,Jeollabuk-do,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1097472,A,15315NJB000,15315HJG012001,전주시,Jeonju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1051289,A,15315NJB000,15315HJG012002,군산시,Gunsan-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1184359,A,15315NJB000,15315HJG012003,익산시,Iksan-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,885769,A,15315NJB000,15315HJG012004,정읍시,Jeongeup-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,259581,A,15315NJB000,15315HJG012005,남원시,Namwon-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,449906,A,15315NJB000,15315HJG012006,김제시,Gimje-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,887070,A,15315NJB000,15315HJG012007,완주군,Wanju-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,55868,A,15315NJB000,15315HJG012008,진안군,Jinan-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,11655,A,15315NJB000,15315HJG012009,무주군,Muju-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,75417,A,15315NJB000,15315HJG012011,임실군,Imsil-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,77380,A,15315NJB000,15315HJG012012,순창군,Sunchang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,427839,A,15315NJB000,15315HJG012013,고창군,Gochang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,286560,A,15315NJB000,15315HJG012014,부안군,Buan-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,21968991,A,15315NJB000,15315HJG013,전라남도,Jeollanam-do,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,895695,A,15315NJB000,15315HJG013001,목포시,Mokpo-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2912225,A,15315NJB000,15315HJG013002,여수시,Yeosu-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2356926,A,15315NJB000,15315HJG013003,순천시,Suncheon-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1080280,A,15315NJB000,15315HJG013004,나주시,Naju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2784953,A,15315NJB000,15315HJG013005,광양시,Gwangyang-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,705786,A,15315NJB000,15315HJG013006,담양군,Damyang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,186416,A,15315NJB000,15315HJG013007,곡성군,Gokseong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,190655,A,15315NJB000,15315HJG013008,구례군,Gurye-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,191685,A,15315NJB000,15315HJG013009,고흥군,Goheung-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,298748,A,15315NJB000,15315HJG013010,보성군,Boseong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,433168,A,15315NJB000,15315HJG013011,화순군,Hwasun-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,371822,A,15315NJB000,15315HJG013012,장흥군,Jangheung-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,124134,A,15315NJB000,15315HJG013013,강진군,Gangjin-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,4754761,A,15315NJB000,15315HJG013014,해남군,Haenam-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2453148,A,15315NJB000,15315HJG013015,영암군,Yeongam-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,652631,A,15315NJB000,15315HJG013016,무안군,Muan-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,369233,A,15315NJB000,15315HJG013017,함평군,Hampyeong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,254313,A,15315NJB000,15315HJG013018,영광군,Yeonggwang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,841302,A,15315NJB000,15315HJG013019,장성군,Jangseong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,33024,A,15315NJB000,15315HJG013020,완도군,Wando-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,58016,A,15315NJB000,15315HJG013021,진도군,Jindo-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,20070,A,15315NJB000,15315HJG0130211,신안군,Shinan-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,19179120,A,15315NJB000,15315HJG014,경상북도,Gyeongsangbuk-do,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2181007,A,15315NJB000,15315HJG014001,포항시,Pohang-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3201029,A,15315NJB000,15315HJG014002,경주시,Gyeongju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1436591,A,15315NJB000,15315HJG014003,김천시,Gimcheon-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1085141,A,15315NJB000,15315HJG014004,안동시,An-dong,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3582354,A,15315NJB000,15315HJG014005,구미시,Gumi-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,687288,A,15315NJB000,15315HJG014006,영주시,Yeongju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,930870,A,15315NJB000,15315HJG014007,영천시,Yeongcheon-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,411552,A,15315NJB000,15315HJG014008,상주시,Sangju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,351706,A,15315NJB000,15315HJG014009,문경시,Mungyeong-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1579617,A,15315NJB000,15315HJG014010,경산시,Gyeongsan-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,104730,A,15315NJB000,15315HJG014011,군위군,Gunwi-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,208826,A,15315NJB000,15315HJG014012,의성군,Uiseong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,193477,A,15315NJB000,15315HJG014013,청송군,Cheongsong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,38147,A,15315NJB000,15315HJG014014,영양군,Yeongyang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,154829,A,15315NJB000,15315HJG014015,영덕군,Yeongdeok-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,228903,A,15315NJB000,15315HJG014016,청도군,Cheongdo-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,531217,A,15315NJB000,15315HJG014017,고령군,Goryeong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,159869,A,15315NJB000,15315HJG014018,성주군,Seongju-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,567695,A,15315NJB000,15315HJG014019,칠곡군,Chilgok-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,447876,A,15315NJB000,15315HJG014020,예천군,Yecheon-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,398178,A,15315NJB000,15315HJG014021,봉화군,Bonghwa-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,440514,A,15315NJB000,15315HJG014022,울진군,Uljin-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,257704,A,15315NJB000,15315HJG0140221,울릉군,Ulleung-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,18633936,A,15315NJB000,15315HJG015,경상남도,Gyeongsangnam-do,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,5463431,A,15315NJB000,15315HJG015001,창원시,Changwon-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1737598,A,15315NJB000,15315HJG015003,진주시,Jinju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,953703,A,15315NJB000,15315HJG015005,통영시,Tongyeong-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,910689,A,15315NJB000,15315HJG015006,사천시,Sacheon-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2667613,A,15315NJB000,15315HJG015007,김해시,Gimhae-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,893793,A,15315NJB000,15315HJG015008,밀양시,Miryang-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,538921,A,15315NJB000,15315HJG015009,거제시,Geoje-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2830978,A,15315NJB000,15315HJG015010,양산시,Yangsan-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,170335,A,15315NJB000,15315HJG015011,의령군,Uiryeong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,177758,A,15315NJB000,15315HJG015012,함안군,Haman-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,97126,A,15315NJB000,15315HJG015013,창녕군,Changnyeong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,930282,A,15315NJB000,15315HJG015014,고성군,Goseong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,7968,A,15315NJB000,15315HJG015015,남해군,Namhae-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,498182,A,15315NJB000,15315HJG015016,하동군,Ha-dong,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,58390,A,15315NJB000,15315HJG015017,산청군,Sancheong-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,394698,A,15315NJB000,15315HJG015018,함양군,Hamyang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,275731,A,15315NJB000,15315HJG015019,거창군,Geochang-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,26740,A,15315NJB000,15315HJG015020,합천군,Hapcheon-gun,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,585080,A,15315NJB000,15315HJG016,제주특별자치도,Jeju-do,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,417578,A,15315NJB000,15315HJG016001,제주시,Jeju-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,167502,A,15315NJB000,15315HJG016002,서귀포시,Seogwipo-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3096189,A,15315NJB000,15315HJG017,세종특별자치시,Sejong-si,계,Total
녹지,2018,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3096189,A,15315NJB000,15315HJG017001,세종특별자치시,Sejong-si,계,Total
