TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),4006,A,31,울산광역시,Ulsan
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),32784,A,36,세종특별자치시,Sejong
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),15291,A,36,세종특별자치시,Sejong
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),17493,A,36,세종특별자치시,Sejong
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),1944962,A,41,경기도,Gyeonggi-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),1862209,A,41,경기도,Gyeonggi-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),82753,A,41,경기도,Gyeonggi-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),225896,A,42,강원도,Gangwon-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),225184,A,42,강원도,Gangwon-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),712,A,42,강원도,Gangwon-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),212263,A,43,충청북도,Chungcheongbuk-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),207622,A,43,충청북도,Chungcheongbuk-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),4641,A,43,충청북도,Chungcheongbuk-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),287195,A,44,충청남도,Chungcheongnam-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),277346,A,44,충청남도,Chungcheongnam-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),9849,A,44,충청남도,Chungcheongnam-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),271835,A,45,전라북도,Jeollabuk-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),275126,A,45,전라북도,Jeollabuk-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-3291,A,45,전라북도,Jeollabuk-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),239026,A,46,전라남도,Jeollanam-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),244080,A,46,전라남도,Jeollanam-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-5054,A,46,전라남도,Jeollanam-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),335362,A,47,경상북도,Gyeongsangbuk-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),340222,A,47,경상북도,Gyeongsangbuk-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-4860,A,47,경상북도,Gyeongsangbuk-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),414556,A,48,경상남도,Gyeongsangnam-do
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),417328,A,48,경상남도,Gyeongsangnam-do
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-2772,A,48,경상남도,Gyeongsangnam-do
시군구별 이동자수,2012,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),79501,A,50,제주특별자치도,Jeju
시군구별 이동자수,2012,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),74625,A,50,제주특별자치도,Jeju
시군구별 이동자수,2012,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),4876,A,50,제주특별자치도,Jeju
