TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),150517,A,41,경기도,Gyeonggi-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),217103,A,42,강원도,Gangwon-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),210422,A,42,강원도,Gangwon-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),6681,A,42,강원도,Gangwon-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),214300,A,43,충청북도,Chungcheongbuk-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),210838,A,43,충청북도,Chungcheongbuk-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),3462,A,43,충청북도,Chungcheongbuk-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),282195,A,44,충청남도,Chungcheongnam-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),273673,A,44,충청남도,Chungcheongnam-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),8522,A,44,충청남도,Chungcheongnam-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),223710,A,45,전라북도,Jeollabuk-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),229511,A,45,전라북도,Jeollabuk-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-5801,A,45,전라북도,Jeollabuk-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),223619,A,46,전라남도,Jeollanam-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),228106,A,46,전라남도,Jeollanam-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-4487,A,46,전라남도,Jeollanam-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),317866,A,47,경상북도,Gyeongsangbuk-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),314529,A,47,경상북도,Gyeongsangbuk-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),3337,A,47,경상북도,Gyeongsangbuk-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),374782,A,48,경상남도,Gyeongsangnam-do
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),388485,A,48,경상남도,Gyeongsangnam-do
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),-13703,A,48,경상남도,Gyeongsangnam-do
시군구별 이동자수,2021,DT_1B26001_A01,총전입,Total in-migrants,T10,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),94979,A,50,제주특별자치도,Jeju
시군구별 이동자수,2021,DT_1B26001_A01,총전출,Total out-migrants,T20,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),91062,A,50,제주특별자치도,Jeju
시군구별 이동자수,2021,DT_1B26001_A01,순이동,Netmigration(Administrative reports),T25,명,101,Person,행정구역(시군구)별,By administrative divisions(si gun gu),3917,A,50,제주특별자치도,Jeju
