TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_ID,ORG_ID,UNIT_NM,UNIT_NM_ENG,C1_OBJ_NM,DT,PRD_SE,C1,C1_NM
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,142048487,S,000,합계
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,2867387,S,001,서울특별시
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,24066,S,002,종로구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,134485,S,003,중구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1008605,S,004,성동구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,12552,S,004_1,용산구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,16987,S,005,광진구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,47698,S,006,동대문구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,36862,S,007,중랑구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,17003,S,008,성북구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,16330,S,009,강북구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,38725,S,010,도봉구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,26268,S,011,노원구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,22810,S,012,은평구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,42514,S,013,서대문구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,29274,S,014,마포구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,27153,S,015,양천구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,491082,S,016,강서구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,120645,S,017,구로구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,423101,S,018,금천구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,147767,S,019,영등포구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,10637,S,020,동작구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,5604,S,021,관악구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,21424,S,023,서초구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,40883,S,024,강남구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,85848,S,025,송파구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,19065,S,026,강동구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,11378747,S,027,부산광역시
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,4259,S,028,중구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,238719,S,029,서구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,36876,S,030,동구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,628019,S,031,영도구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,26726,S,032,부산진구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,55944,S,033,동래구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,496338,S,034,남구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,25477,S,035,북구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1557543,S,036,해운대구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,2148220,S,037,사하구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,427251,S,038,금정구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1922113,S,039,강서구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,53647,S,040,연제구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,14958,S,041,수영구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1714009,S,042,사상구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,2028650,S,043,기장군
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,3347515,S,044,대구광역시
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,42540,S,045,중구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,347248,S,046,동구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,186997,S,047,서구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,14858,S,048,남구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,516846,S,049,북구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,41310,S,050,수성구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,113904,S,051,달서구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,2083813,S,052,달성군
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,11819374,S,053,인천광역시
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1664240,S,054,중구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1916721,S,055,동구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,328151,S,056,미추홀구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1026928,S,057,연수구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,381296,S,058,남동구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,1397790,S,059,부평구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,351780,S,060,계양구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,4733740,S,061,서구
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,18370,S,062,강화군
도시지역 개별입지 공장 현황,202101,TX_399020016,면적,B,399,㎡,㎡,지역별,357,S,063,옹진군
