TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_ID,ORG_ID,UNIT_NM,UNIT_NM_ENG,C1_OBJ_NM,DT,PRD_SE,C1,C1_NM
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,11451258,S,027,부산광역시
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4489.45,S,028,중구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,276997.8,S,029,서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,37006.53,S,030,동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,633452,S,031,영도구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,28198.31,S,032,부산진구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,55116.46,S,033,동래구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,485999,S,034,남구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,24035.62,S,035,북구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1558599,S,036,해운대구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2136418,S,037,사하구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,431421.5,S,038,금정구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1912145,S,039,강서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,52744.62,S,040,연제구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,17841.65,S,041,수영구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1804904,S,042,사상구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1991889,S,043,기장군
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,3435143,S,044,대구광역시
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,41532.35,S,045,중구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,432152,S,046,동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,192497.8,S,047,서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,14164.51,S,048,남구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,527163.5,S,049,북구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,40757.33,S,050,수성구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,98914.58,S,051,달서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2087961,S,052,달성군
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,11921679,S,053,인천광역시
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1647497,S,054,중구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1910577,S,055,동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,202196.9,S,056,미추홀구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,996774.8,S,057,연수구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,395498.5,S,058,남동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1559931,S,059,부평구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,441950.1,S,060,계양구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4749261,S,061,서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,17637,S,062,강화군
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,357,S,063,옹진군
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4115325,S,064,광주광역시
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,30533.96,S,065,동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1482220,S,066,서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,153602,S,067,남구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1026679,S,068,북구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1422290,S,069,광산구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2021525,S,070,대전광역시
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,305549.5,S,071,동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,71776.26,S,072,중구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,120446.3,S,073,서구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,148552.1,S,074,유성구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1375201,S,075,대덕구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4384455,S,076,울산광역시
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,40423.07,S,077,중구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,63517.84,S,078,남구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,25347.09,S,079,동구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,71469.95,S,080,북구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4183697,S,081,울주군
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,31420194,S,082,경기도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1675114,S,083,수원
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,158044.9,S,084,성남
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,39645.87,S,085,의정부
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1090065,S,086,안양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1631367,S,087,부천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,620500,S,088,광명
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1497771,S,089,평택
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,191848,S,090,동두천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,291506.4,S,091,안산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,165754.4,S,092,고양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4581.66,S,093,과천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,50743.84,S,094,구리
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,391868.9,S,095,남양주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,647868.1,S,096,오산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,328445.3,S,097,시흥
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1195042,S,098,군포
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,490867.3,S,099,의왕
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,320913.7,S,100,하남
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4308436,S,101,용인
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,273010.8,S,102,파주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2680974,S,103,이천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2662126,S,104,안성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2022373,S,105,김포
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,5524043,S,106,화성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,814853.6,S,107,광주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1906151,S,108,양주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,155450.6,S,109,포천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,110073.1,S,110,여주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,53290.7,S,111,연천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,52407.78,S,112,가평
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,65059,S,113,양평
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,7051225,S,114,강원도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,248444.6,S,115,춘천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,803544.6,S,116,원주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1331138,S,117,강릉
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2451861,S,118,동해
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,101491.1,S,119,태백
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,132603.5,S,120,속초
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,684516.4,S,121,삼척
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,188115.9,S,122,홍천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,79584,S,123,횡성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,804670,S,124,영월
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,28109.11,S,125,평창
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,51355.3,S,126,정선
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,54110.2,S,127,철원
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4124.19,S,128,화천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,36203.8,S,129,양구
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,28767,S,130,인제
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,5727,S,131,고성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,16859.73,S,132,양양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,5150262,S,133,충청북도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1130686,S,134,청주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1046163,S,135,충주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,175554.4,S,136,제천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,23432,S,137,보은
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,578947.3,S,138,옥천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,184142.2,S,139,영동
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,114164,S,140,진천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,239763,S,141,괴산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,33502,S,142,음성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,705503.9,S,143,단양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,918403.9,S,144,증평
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,14582735,S,145,충청남도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4036455,S,146,천안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,111504.2,S,147,공주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,91707.43,S,148,보령
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1069805,S,149,아산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,7232438,S,150,서산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,238186.4,S,151,논산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,65901.48,S,152,계룡
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,419647.5,S,153,당진
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,259106.4,S,154,금산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,213093,S,155,부여
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,564681.4,S,156,서천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,9898,S,157,청양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,164154.9,S,158,홍성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,66417,S,159,예산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,39739.3,S,160,태안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,3173027,S,161,전라북도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1326453,S,162,전주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,374372,S,163,군산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,532668.3,S,164,익산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,166785.5,S,165,정읍
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,144533.9,S,166,남원
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,195235.6,S,167,김제
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,231939.2,S,168,완주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,3115.73,S,169,진안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,9879,S,170,무주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,22767.78,S,171,장수
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,50173.26,S,172,임실
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2567.06,S,173,순창
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,20207,S,174,고창
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,92330.36,S,175,부안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,6382912,S,176,전라남도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,273622.4,S,177,목포
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2209859,S,178,여수
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,618318.5,S,179,순천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,700357.5,S,180,나주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,614428.8,S,181,광양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,215083.6,S,182,담양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,64362,S,183,곡성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2485,S,184,구례
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,43181.26,S,185,고흥
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,40669.21,S,186,보성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,64457.6,S,187,화순
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,82382.42,S,188,장흥
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,153756.7,S,189,강진
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,114759.7,S,190,해남
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,183072,S,191,영암
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,8818,S,192,무안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,119123.9,S,193,함평
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,227491.9,S,194,영광
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,580268.8,S,195,장성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,26607,S,196,완도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,23062.62,S,197,진도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,16745,S,198,신안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,17799346,S,199,경상북도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1140257,S,200,포항
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,7325864,S,201,경주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1503002,S,202,김천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1315217,S,203,안동
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,392687.1,S,204,구미
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,352622.7,S,205,영주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,1322721,S,206,영천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,156703.7,S,207,상주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,367920.3,S,208,문경
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2568554,S,209,경산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,7824,S,210,군위
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,141672,S,211,의성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2657,S,212,청송
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,13533,S,213,영양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,52642.41,S,214,영덕
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,53122.34,S,215,청도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,72254.5,S,216,고령
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,29057,S,217,성주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,822391.1,S,218,칠곡
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,23324.22,S,219,예천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,11678,S,220,봉화
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,112831.4,S,221,울진
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,10809,S,222,울릉
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,14890473,S,223,경상남도
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,2239987,S,224,창원
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,138209.2,S,225,진주
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,216543,S,226,통영
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,339339,S,227,사천
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,4919971,S,228,김해
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,253639.2,S,229,밀양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,162215.7,S,230,거제
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,5497886,S,231,양산
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,294332,S,232,의령
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,211603,S,233,함안
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,346268.6,S,234,창녕
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,46222,S,235,고성
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,16586,S,236,남해
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,5055,S,237,하동
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,45393,S,238,산청
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,37737.75,S,239,함양
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,100067.3,S,240,거창
도시지역 개별입지 공장 현황,201902,TX_399020016,면적,B,399,㎡,㎡,지역별,19418,S,241,합천
