TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_ID,ORG_ID,UNIT_NM,UNIT_NM_ENG,C1_OBJ_NM,DT,PRD_SE,C1,C1_NM
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,810803,S,031,영도구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,32363,S,032,부산진구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,38094,S,033,동래구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,480890,S,034,남구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,27426,S,035,북구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1605776,S,036,해운대구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2441767,S,037,사하구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,483602,S,038,금정구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1829293,S,039,강서구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,65646,S,040,연제구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,21609,S,041,수영구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2320490,S,042,사상구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2025317,S,043,기장군
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,3463796,S,044,대구광역시
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,37226,S,045,중구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,447257,S,046,동구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,174385,S,047,서구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,9188,S,048,남구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,622989,S,049,북구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,41015,S,050,수성구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,106221,S,051,달서구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2025515,S,052,달성군
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,12167708,S,053,인천광역시
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1605896,S,054,중구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1903560,S,055,동구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,531398,S,056,미추홀구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,917269,S,057,연수구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,369799,S,058,남동구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1428437,S,059,부평구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,437903,S,060,계양구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,4955862,S,061,서구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,17227,S,062,강화군
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,357,S,063,옹진군
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,3931709,S,064,광주광역시
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,28143,S,065,동구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1422461,S,066,서구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,149005,S,067,남구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,988668,S,068,북구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1343433,S,069,광산구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2193986,S,070,대전광역시
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,134891,S,071,동구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,69679,S,072,중구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,196089,S,073,서구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,173519,S,074,유성구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1619809,S,075,대덕구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,4428435,S,076,울산광역시
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,39566,S,077,중구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,151223,S,078,남구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,25227,S,079,동구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,70829,S,080,북구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,4141591,S,081,울주군
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,31075669,S,082,경기도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1731954,S,083,수원
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,161263,S,084,성남
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,46074,S,085,의정부
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1121022,S,086,안양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1746051,S,087,부천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,616308,S,088,광명
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1744498,S,089,평택
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,186778,S,090,동두천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,279613,S,091,안산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,352335,S,092,고양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,3897,S,093,과천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,64793,S,094,구리
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,368972,S,095,남양주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,862966,S,096,오산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,376610,S,097,시흥
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1138272,S,098,군포
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,458743,S,099,의왕
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,307006,S,100,하남
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,4075869,S,101,용인
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,273524,S,102,파주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2679567,S,103,이천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2415797,S,104,안성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1819821,S,105,김포
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,5306001,S,106,화성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,811754,S,107,광주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1673475,S,108,양주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,165066,S,109,포천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,122637,S,110,여주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,53132,S,111,연천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,55130,S,112,가평
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,56743,S,113,양평
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,8169022,S,114,강원도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,219397,S,115,춘천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,637472,S,116,원주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2303080,S,117,강릉
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2741490,S,118,동해
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,109415,S,119,태백
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,129870,S,120,속초
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,686826,S,121,삼척
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,216397,S,122,홍천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,80849,S,123,횡성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,806653,S,124,영월
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,28109,S,125,평창
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,47484,S,126,정선
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,61930,S,127,철원
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,8356,S,128,화천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,37069,S,129,양구
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,29925,S,130,인제
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,12636,S,131,고성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,12063,S,132,양양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,4751340,S,133,충청북도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,967282,S,134,청주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1058893,S,135,충주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,148041,S,136,제천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,23432,S,137,보은
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,543766,S,138,옥천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,179851,S,139,영동
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,110081,S,140,진천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,242470,S,141,괴산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,35211,S,142,음성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,523849,S,143,단양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,918464,S,144,증평
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,14115886,S,145,충청남도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,3856784,S,146,천안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,100251,S,147,공주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,88986,S,148,보령
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,979659,S,149,아산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,7169832,S,150,서산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,220589,S,151,논산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,64055,S,152,계룡
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,423970,S,153,당진
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,210330,S,154,금산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,206051,S,155,부여
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,575179,S,156,서천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,8575,S,157,청양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,147393,S,158,홍성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,43361,S,159,예산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,20871,S,160,태안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,3432978,S,161,전라북도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1313802,S,162,전주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,803326,S,163,군산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,500360,S,164,익산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,161009,S,165,정읍
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,135616,S,166,남원
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,152731,S,167,김제
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,204577,S,168,완주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,3485,S,169,진안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,9679,S,170,무주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,22768,S,171,장수
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,29250,S,172,임실
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,9397,S,173,순창
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,19355,S,174,고창
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,67623,S,175,부안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,6319497,S,176,전라남도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,222061,S,177,목포
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2125590,S,178,여수
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,536498,S,179,순천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,647671,S,180,나주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,865500,S,181,광양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,193422,S,182,담양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,66987,S,183,곡성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2485,S,184,구례
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,40887,S,185,고흥
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,37585,S,186,보성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,60699,S,187,화순
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,71444,S,188,장흥
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,164184,S,189,강진
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,74593,S,190,해남
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,167007,S,191,영암
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,5583,S,192,무안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,137785,S,193,함평
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,217224,S,194,영광
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,618892,S,195,장성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,25612,S,196,완도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,23063,S,197,진도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,14726,S,198,신안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,15511103,S,199,경상북도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1118286,S,200,포항
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,6929755,S,201,경주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1438671,S,202,김천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,182985,S,203,안동
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,378471,S,204,구미
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,242499,S,205,영주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,1258539,S,206,영천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,142074,S,207,상주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,473889,S,208,문경
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2074564,S,209,경산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,7824,S,210,군위
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,141575,S,211,의성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2657,S,212,청송
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,13533,S,213,영양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,53409,S,214,영덕
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,39920,S,215,청도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,58353,S,216,고령
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,25177,S,217,성주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,763816,S,218,칠곡
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,33631,S,219,예천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,11367,S,220,봉화
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,111890,S,221,울진
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,8218,S,222,울릉
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,14499347,S,223,경상남도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,2065193,S,224,창원
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,108882,S,225,진주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,257843,S,226,통영
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,315952,S,227,사천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,4940998,S,228,김해
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,241365,S,229,밀양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,155716,S,230,거제
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,5321784,S,231,양산
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,310543,S,232,의령
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,203936,S,233,함안
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,319820,S,234,창녕
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,42794,S,235,고성
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,19505,S,236,남해
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,5055,S,237,하동
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,42240,S,238,산청
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,41214,S,239,함양
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,91972,S,240,거창
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,14535,S,241,합천
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,567216,S,242,제주특별자치도
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,406840,S,243,제주
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,160376,S,244,서귀포
도시지역 개별입지 공장 현황,201602,TX_399020016,면적,B,399,㎡,㎡,지역별,559837,S,245,세종특별자치시
