TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,DT,C2,PRD_SE,C1,C1_NM,C2_NM
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,7597681,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0501,합 계,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,5933530,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0501,합 계,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,311961,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0503,부산,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,232256,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0503,부산,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,355950,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0504,대구,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,322243,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0504,대구,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,3565970,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0505,인천,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,2879634,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0505,인천,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,581520,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0506,광주,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,210767,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0506,광주,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,254150,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0507,대전,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,323741,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0507,대전,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,154272,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0508,울산,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,95884,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0508,울산,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,5118,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.050801,세종,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,2886,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.050801,세종,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,100799,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0509,경기,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,103853,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0509,경기,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,358587,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0510,강원,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,317501,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0510,강원,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,186200,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0511,충북,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,199842,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0511,충북,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,123126,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0512,충남,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,107743,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0512,충남,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,212112,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0513,전북,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,194865,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0513,전북,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,401217,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0514,전남,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,263391,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0514,전남,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,m³,106,m³,시도,항목별,353382,13102128649T13103ME_022917H.0606,A,13102128649A.15106ME_022917.0515,경북,매립량
지방자치단체 폐기물 처리시설 현황_매립시설,2019,DT_106N_99_3300027,지방자치단체 폐기물 처리시설 현황_매립시설,13103128649I119,톤,106,tonnage,시도,항목별,238994,13102128649T13103ME_022917H.060601,A,13102128649A.15106ME_022917.0515,경북,매립량
