TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,PRD_SE,C2,C1,C1_NM,C2_NM,C1_NM_ENG,C2_NM_ENG
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,544556,A,15315DSH001,15315HJG004008,서구,전체인구(A),Seo-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,69178,A,15315DSH001,15315HJG004009,강화군,전체인구(A),Ganghwa-gun,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,20566,A,15315DSH001,15315HJG004011,옹진군,전체인구(A),Ongjin-gun,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,408862,A,15315DSH001,15315HJG004012,미추홀구,전체인구(A),Michuhol-Gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,1456468,A,15315DSH001,15315HJG005,광주광역시,전체인구(A),Gwangju,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,98585,A,15315DSH001,15315HJG005001,동구,전체인구(A),dong-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,300975,A,15315DSH001,15315HJG005002,서구,전체인구(A),Seo-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,218060,A,15315DSH001,15315HJG005003,남구,전체인구(A),Nam-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,433533,A,15315DSH001,15315HJG005004,북구,전체인구(A),Buk-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,405315,A,15315DSH001,15315HJG005005,광산구,전체인구(A),Gwangsan-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,1474870,A,15315DSH001,15315HJG006,대전광역시,전체인구(A),Daejeon,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,226771,A,15315DSH001,15315HJG006001,동구,전체인구(A),dong-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,240473,A,15315DSH001,15315HJG006002,중구,전체인구(A),Jung-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,481222,A,15315DSH001,15315HJG006003,서구,전체인구(A),Seo-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,349373,A,15315DSH001,15315HJG006004,유성구,전체인구(A),Yuseong-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,177031,A,15315DSH001,15315HJG006005,대덕구,전체인구(A),Daedeok-gu,Total Population
도시지역 인구현황(시군구),2019,TX_315_2009_H1001,도시지역 인구현황(시군구),Current Status of Urban Area Population,16315T2009_0260,명,460,Person,소재지(시군구)별,By Administrative District,인구현황별,By Population of Urban District,1148019,A,15315DSH001,15315HJG007,울산광역시,전체인구(A),Ulsan,Total Population
