TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,PRD_SE,C2,C1,C1_NM,C2_NM,C1_NM_ENG,C2_NM_ENG
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,106210401153,A,15315DSI001,15315HJG000,전국,합계,Total,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,605512630,A,15315DSI001,15315HJG001,서울특별시,합계,Seoul,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,23972507,A,15315DSI001,15315HJG001001,종로구,합계,Jongno-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,9974292,A,15315DSI001,15315HJG001002,중구,합계,Jung-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,21870000,A,15315DSI001,15315HJG001003,용산구,합계,Yongsan-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,16804270,A,15315DSI001,15315HJG001004,성동구,합계,Seongdong-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,17075115,A,15315DSI001,15315HJG001005,광진구,합계,Gwangjin-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,14245433,A,15315DSI001,15315HJG001006,동대문구,합계,dongdaemun-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,18531520,A,15315DSI001,15315HJG001007,중랑구,합계,Jungrang-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,24621422,A,15315DSI001,15315HJG001008,성북구,합계,Seongbuk-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,23636019,A,15315DSI001,15315HJG001009,강북구,합계,Gangbuk-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,20679052,A,15315DSI001,15315HJG001010,도봉구,합계,dobong-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,35545790,A,15315DSI001,15315HJG001011,노원구,합계,Nowon-gu,Total
도시·비도시지역 면적현황,2019,TX_315_2009_H1002,면적,Area,16315T2008_0012,㎡,460,㎡,소재지(시군구)별,By Administrative District,도시및비도시지역별,By Current Status,29788522,A,15315DSI001,15315HJG001012,은평구,합계,Eunpyeong-gu,Total
