TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,PRD_SE,C2,C1,C1_NM,C2_NM,C1_NM_ENG,C2_NM_ENG
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,12616653497,A,15315JYB005,15315SGG00,전국,녹지지역,Subtotal,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,234399725,A,15315JYB005,15315SGG01,서울특별시,녹지지역,Seoul,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,11203867,A,15315JYB005,15315SGG0101,종로구,녹지지역,Jongno-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,25135,A,15315JYB005,15315SGG0102,중구,녹지지역,Jung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,8530162,A,15315JYB005,15315SGG0103,용산구,녹지지역,Yongsan-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,4332406,A,15315JYB005,15315SGG0104,성동구,녹지지역,Seong-dong,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,5274873,A,15315JYB005,15315SGG0105,광진구,녹지지역,Gwangjin-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,383081,A,15315JYB005,15315SGG0106,동대문구,녹지지역,dongdaemun-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,7352187,A,15315JYB005,15315SGG0107,중랑구,녹지지역,Jungnang-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,6432862,A,15315JYB005,15315SGG0108,성북구,녹지지역,Seongbuk-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,12380402,A,15315JYB005,15315SGG0109,강북구,녹지지역,Gangbuk-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,10841445,A,15315JYB005,15315SGG0110,도봉구,녹지지역,dobong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,21026581,A,15315JYB005,15315SGG0111,노원구,녹지지역,Nowon-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,13898866,A,15315JYB005,15315SGG0112,은평구,녹지지역,Eunpyeong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,1963055,A,15315JYB005,15315SGG0113,서대문구,녹지지역,Seodaemun-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,9558447,A,15315JYB005,15315SGG0114,마포구,녹지지역,Mapo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,4043275,A,15315JYB005,15315SGG0115,양천구,녹지지역,Yangcheon-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,22500881,A,15315JYB005,15315SGG0116,강서구,녹지지역,Gangseo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,5157862,A,15315JYB005,15315SGG0117,구로구,녹지지역,guro-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,2895630,A,15315JYB005,15315SGG0118,금천구,녹지지역,Geumcheon-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,8708804,A,15315JYB005,15315SGG0119,영등포구,녹지지역,Yeongdeungpo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,2252275,A,15315JYB005,15315SGG0120,동작구,녹지지역,dongjak-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,13846047,A,15315JYB005,15315SGG0121,관악구,녹지지역,Gwanak-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,26692558,A,15315JYB005,15315SGG0122,서초구,녹지지역,Seocho-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,13631009,A,15315JYB005,15315SGG0123,강남구,녹지지역,Gangnam-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,10557941,A,15315JYB005,15315SGG0124,송파구,녹지지역,Songpa-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,10910074,A,15315JYB005,15315SGG0125,강동구,녹지지역,Gang-dong,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,546225644,A,15315JYB005,15315SGG02,부산광역시,녹지지역,Busan,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,393204,A,15315JYB005,15315SGG0201,중구,녹지지역,Jung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,7987415,A,15315JYB005,15315SGG0202,서구,녹지지역,Seo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,3089485,A,15315JYB005,15315SGG0203,동구,녹지지역,dong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,7608938,A,15315JYB005,15315SGG0204,영도구,녹지지역,Yeongdo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,13755174,A,15315JYB005,15315SGG0205,부산진구,녹지지역,Busanjin-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,5924310,A,15315JYB005,15315SGG0206,동래구,녹지지역,dongnae-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,12861218,A,15315JYB005,15315SGG0207,남구,녹지지역,Nam-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,29231265,A,15315JYB005,15315SGG0208,북구,녹지지역,Buk-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,38216132,A,15315JYB005,15315SGG0209,해운대구,녹지지역,Haeundae-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,21130859,A,15315JYB005,15315SGG0210,사하구,녹지지역,Saha-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,53553831,A,15315JYB005,15315SGG0211,금정구,녹지지역,gumjung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,133089412,A,15315JYB005,15315SGG0212,강서구,녹지지역,Gangseo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,3584962,A,15315JYB005,15315SGG0213,연제구,녹지지역,Yeonje-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,3582726,A,15315JYB005,15315SGG0214,수영구,녹지지역,Suyeong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,20873342,A,15315JYB005,15315SGG0215,사상구,녹지지역,Sasang-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,191343371,A,15315JYB005,15315SGG0216,기장군,녹지지역,Gijang-gun,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,617607324,A,15315JYB005,15315SGG03,대구광역시,녹지지역,Daegu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,558104,A,15315JYB005,15315SGG0301,중구,녹지지역,Jung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,121367204,A,15315JYB005,15315SGG0302,동구,녹지지역,dong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,4337436,A,15315JYB005,15315SGG0303,서구,녹지지역,Seo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,8279084,A,15315JYB005,15315SGG0304,남구,녹지지역,Nam-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,65483533,A,15315JYB005,15315SGG0305,북구,녹지지역,Buk-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,56323355,A,15315JYB005,15315SGG0306,수성구,녹지지역,Susung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,27651457,A,15315JYB005,15315SGG0307,달서구,녹지지역,Dalseo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,333607151,A,15315JYB005,15315SGG0308,달성군,녹지지역,Dalsung-gun,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,288485833,A,15315JYB005,15315SGG04,인천광역시,녹지지역,Incheon,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,109617698,A,15315JYB005,15315SGG0401,중구,녹지지역,Jung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,907585,A,15315JYB005,15315SGG0402,동구,녹지지역,dong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,4417731,A,15315JYB005,15315SGG0403,남구,녹지지역,Nam-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,23560235,A,15315JYB005,15315SGG0404,연수구,녹지지역,Yeonsu-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,29103503,A,15315JYB005,15315SGG0405,남동구,녹지지역,Nam-dong,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,10511723,A,15315JYB005,15315SGG0406,부평구,녹지지역,Bupyeong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,34125820,A,15315JYB005,15315SGG0407,계양구,녹지지역,Gyeyang-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,61672738,A,15315JYB005,15315SGG0408,서구,녹지지역,Seo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,14568800,A,15315JYB005,15315SGG0409,강화군,녹지지역,Ganghwa-gun,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,0,A,15315JYB005,15315SGG0410,옹진군,녹지지역,Ongjin-gun,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,359844811,A,15315JYB005,15315SGG05,광주광역시,녹지지역,Gwangju,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,38846178,A,15315JYB005,15315SGG0501,동구,녹지지역,dong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,27851597,A,15315JYB005,15315SGG0502,서구,녹지지역,Seo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,45546660,A,15315JYB005,15315SGG0503,남구,녹지지역,Nam-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,90693317,A,15315JYB005,15315SGG0504,북구,녹지지역,Buk-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,156907059,A,15315JYB005,15315SGG0505,광산구,녹지지역,Gwangsan-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,400939211,A,15315JYB005,15315SGG06,대전광역시,녹지지역,Daejeon,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,105637521,A,15315JYB005,15315SGG0601,동구,녹지지역,dong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,41940129,A,15315JYB005,15315SGG0602,중구,녹지지역,Jung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,50475243,A,15315JYB005,15315SGG0603,서구,녹지지역,Seo-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,154968036,A,15315JYB005,15315SGG0604,유성구,녹지지역,Yuseong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,47918282,A,15315JYB005,15315SGG0605,대덕구,녹지지역,Daedeok-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,515285813,A,15315JYB005,15315SGG07,울산광역시,녹지지역,Ulsan,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,23164227,A,15315JYB005,15315SGG0701,중구,녹지지역,Jung-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,28301945,A,15315JYB005,15315SGG0702,남구,녹지지역,Nam-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,22335863,A,15315JYB005,15315SGG0703,동구,녹지지역,dong-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,95498510,A,15315JYB005,15315SGG0704,북구,녹지지역,Buk-gu,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,345985268,A,15315JYB005,15315SGG0705,울주군,녹지지역,Ulju-gun,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,2609046640,A,15315JYB005,15315SGG08,경기도,녹지지역,Gyeonggi-do,Green Zone
녹지율(시도/시/군/구),2017,DT_1YL202105E,면적,Area,16315T2009_046,㎡,101,㎡,소재지(시군구)별,By Si Gun Gu,용도지역별,By Use District,66148388,A,15315JYB005,15315SGG0801,수원시,녹지지역,Suwon-si,Green Zone
